userSeq,ancient,medieval,modern,donation,painting,world,craft,science,space,human,natural,future,createdAt,updatedAt
258,5,3,12,15,0,0,30,15,0,0,29,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
259,14,0,0,7,0,0,17,18,0,6,0,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
260,3,14,25,29,0,0,25,25,19,26,20,8,"2020-06-20 05:47:56","2020-06-20 05:47:56"
261,1,27,1,9,0,0,12,15,3,20,30,4,"2020-06-20 05:47:56","2020-06-20 05:47:56"
262,7,0,0,1,0,0,16,2,16,7,16,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
263,8,7,17,28,30,27,24,28,23,3,2,24,"2020-06-20 05:47:56","2020-06-20 05:47:56"
264,0,0,0,0,0,0,0,26,0,0,0,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
265,14,0,0,17,0,0,3,27,5,9,2,8,"2020-06-20 05:47:56","2020-06-20 05:47:56"
266,22,0,0,26,26,10,27,2,18,18,22,2,"2020-06-20 05:47:56","2020-06-20 05:47:56"
267,4,0,0,29,6,19,13,19,23,14,0,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
268,24,0,0,15,0,0,26,8,0,30,25,7,"2020-06-20 05:47:56","2020-06-20 05:47:56"
269,30,0,0,26,0,0,17,20,0,5,20,1,"2020-06-20 05:47:56","2020-06-20 05:47:56"
270,8,0,0,15,0,0,9,9,0,0,9,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
271,19,0,0,13,0,0,18,8,21,18,22,28,"2020-06-20 05:47:56","2020-06-20 05:47:56"
272,4,0,0,17,18,9,30,11,0,28,3,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
273,24,5,11,22,0,0,7,15,29,0,20,3,"2020-06-20 05:47:56","2020-06-20 05:47:56"
274,10,0,0,1,0,0,23,29,0,17,10,20,"2020-06-20 05:47:56","2020-06-20 05:47:56"
275,25,0,0,3,0,0,26,11,16,12,6,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
276,25,2,22,2,4,26,15,2,0,6,30,28,"2020-06-20 05:47:56","2020-06-20 05:47:56"
277,27,0,0,7,0,0,2,26,14,5,0,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
278,20,0,0,27,4,8,14,28,6,0,29,27,"2020-06-20 05:47:56","2020-06-20 05:47:56"
279,14,29,27,7,0,0,10,3,11,26,24,4,"2020-06-20 05:47:56","2020-06-20 05:47:56"
280,3,0,0,30,11,9,20,5,25,14,16,11,"2020-06-20 05:47:56","2020-06-20 05:47:56"
281,24,0,0,20,30,25,17,5,28,0,26,16,"2020-06-20 05:47:56","2020-06-20 05:47:56"
282,19,0,0,18,3,5,7,12,1,15,10,2,"2020-06-20 05:47:56","2020-06-20 05:47:56"
283,30,11,28,26,11,10,18,19,0,16,29,25,"2020-06-20 05:47:56","2020-06-20 05:47:56"
284,8,15,21,25,17,19,15,19,9,23,11,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
285,20,0,0,16,0,0,15,14,12,29,25,20,"2020-06-20 05:47:56","2020-06-20 05:47:56"
286,17,0,0,1,0,0,28,27,26,10,20,16,"2020-06-20 05:47:56","2020-06-20 05:47:56"
287,3,0,0,28,0,0,10,14,0,24,0,0,"2020-06-20 05:47:56","2020-06-20 05:47:56"
288,3,12,26,10,5,2,21,16,17,16,0,8,"2020-06-20 05:47:56","2020-06-20 05:47:56"
289,28,0,0,3,11,10,30,24,3,0,11,30,"2020-06-20 05:47:56","2020-06-20 05:47:56"
290,20,22,21,3,5,8,28,20,7,5,18,20,"2020-06-20 05:47:57","2020-06-20 05:47:57"
291,14,27,20,7,0,0,2,15,6,9,25,8,"2020-06-20 05:47:57","2020-06-20 05:47:57"
292,18,0,0,1,0,0,7,19,21,16,0,19,"2020-06-20 05:47:57","2020-06-20 05:47:57"
293,5,6,9,20,4,24,6,19,0,19,7,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
294,16,2,9,25,21,22,24,20,0,15,11,9,"2020-06-20 05:47:57","2020-06-20 05:47:57"
295,17,19,21,5,7,19,3,15,9,26,6,3,"2020-06-20 05:47:57","2020-06-20 05:47:57"
296,5,11,14,27,25,10,7,14,7,14,30,19,"2020-06-20 05:47:57","2020-06-20 05:47:57"
297,23,0,0,4,0,0,12,1,20,27,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
298,6,10,8,9,0,0,26,4,8,0,12,11,"2020-06-20 05:47:57","2020-06-20 05:47:57"
299,27,0,0,30,0,0,18,28,0,4,29,8,"2020-06-20 05:47:57","2020-06-20 05:47:57"
300,16,26,5,21,0,0,13,10,0,15,30,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
301,14,27,11,30,17,13,29,15,0,26,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
302,17,17,29,4,13,16,23,30,25,28,20,2,"2020-06-20 05:47:57","2020-06-20 05:47:57"
303,20,0,0,26,23,1,25,7,18,28,0,14,"2020-06-20 05:47:57","2020-06-20 05:47:57"
304,20,1,24,3,0,0,30,10,25,14,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
305,11,0,0,8,0,0,22,13,13,2,14,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
306,30,0,0,9,25,7,21,2,13,2,0,2,"2020-06-20 05:47:57","2020-06-20 05:47:57"
307,10,7,30,21,0,0,1,9,19,9,0,30,"2020-06-20 05:47:57","2020-06-20 05:47:57"
308,4,0,0,21,0,0,5,5,4,10,7,7,"2020-06-20 05:47:57","2020-06-20 05:47:57"
309,26,12,18,6,19,5,17,26,0,0,19,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
310,14,8,22,8,0,0,8,28,8,21,0,30,"2020-06-20 05:47:57","2020-06-20 05:47:57"
311,21,28,7,9,22,16,16,28,0,0,26,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
312,25,0,0,12,0,0,3,11,0,5,11,2,"2020-06-20 05:47:57","2020-06-20 05:47:57"
313,19,20,20,29,23,20,13,28,0,9,16,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
314,25,0,0,5,0,0,23,15,19,5,20,13,"2020-06-20 05:47:57","2020-06-20 05:47:57"
315,6,0,0,23,22,9,15,2,0,21,21,6,"2020-06-20 05:47:57","2020-06-20 05:47:57"
316,30,0,0,8,27,5,20,18,27,26,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
317,15,14,3,18,0,0,27,8,9,19,30,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
318,6,9,3,18,6,17,12,18,0,3,20,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
319,6,0,0,4,0,0,5,11,4,25,30,25,"2020-06-20 05:47:57","2020-06-20 05:47:57"
320,3,0,0,21,8,13,25,7,0,19,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
321,12,0,0,5,0,0,15,7,0,28,24,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
322,16,9,16,8,0,0,4,27,1,29,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
323,11,4,8,16,2,6,10,15,1,23,25,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
324,26,10,6,24,26,21,19,1,0,6,5,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
325,18,28,30,1,23,18,23,27,30,8,1,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
326,2,28,26,27,0,0,20,18,10,20,20,19,"2020-06-20 05:47:57","2020-06-20 05:47:57"
327,3,0,0,23,0,0,27,12,26,10,29,20,"2020-06-20 05:47:57","2020-06-20 05:47:57"
328,7,0,0,17,0,0,3,13,3,15,0,4,"2020-06-20 05:47:57","2020-06-20 05:47:57"
329,27,0,0,16,10,17,16,7,0,23,6,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
330,20,0,0,9,26,14,17,27,14,17,23,27,"2020-06-20 05:47:57","2020-06-20 05:47:57"
331,14,26,6,1,0,0,28,15,0,22,17,13,"2020-06-20 05:47:57","2020-06-20 05:47:57"
332,10,23,23,19,0,0,17,17,17,1,0,14,"2020-06-20 05:47:57","2020-06-20 05:47:57"
333,2,5,16,9,0,0,20,25,0,20,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
334,11,25,15,6,12,5,20,28,28,23,23,13,"2020-06-20 05:47:57","2020-06-20 05:47:57"
335,0,0,0,0,0,0,0,15,0,0,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
336,4,0,0,3,0,0,30,26,9,2,19,3,"2020-06-20 05:47:57","2020-06-20 05:47:57"
337,30,4,30,27,0,0,3,28,16,6,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
338,20,0,0,1,0,0,17,12,15,28,30,20,"2020-06-20 05:47:57","2020-06-20 05:47:57"
339,14,8,2,20,24,12,3,28,15,8,22,8,"2020-06-20 05:47:57","2020-06-20 05:47:57"
340,1,0,0,1,0,0,9,28,9,0,1,5,"2020-06-20 05:47:57","2020-06-20 05:47:57"
341,12,0,0,4,0,0,15,5,0,10,29,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
342,8,0,0,3,13,16,17,7,0,27,23,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
343,8,0,0,9,0,0,1,1,29,15,3,22,"2020-06-20 05:47:57","2020-06-20 05:47:57"
344,8,0,0,16,0,0,24,4,14,3,7,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
345,30,0,0,8,13,7,14,7,0,19,11,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
346,25,0,0,10,27,25,20,6,0,0,26,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
347,17,0,0,3,29,8,3,20,0,7,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
348,21,0,0,27,0,0,2,12,21,25,16,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
349,16,25,5,29,3,11,7,30,0,15,15,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
350,30,0,0,29,12,23,13,6,24,9,22,25,"2020-06-20 05:47:57","2020-06-20 05:47:57"
351,27,12,30,10,0,0,8,7,28,24,2,27,"2020-06-20 05:47:57","2020-06-20 05:47:57"
352,29,21,21,23,30,1,29,5,20,20,4,6,"2020-06-20 05:47:57","2020-06-20 05:47:57"
353,13,3,25,2,2,30,9,2,21,15,0,6,"2020-06-20 05:47:57","2020-06-20 05:47:57"
354,8,0,0,19,24,12,11,1,0,7,18,28,"2020-06-20 05:47:57","2020-06-20 05:47:57"
355,23,4,26,6,12,5,14,27,13,27,22,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
356,2,3,4,10,30,22,2,17,0,0,3,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
357,8,27,4,26,0,0,1,4,18,8,7,24,"2020-06-20 05:47:57","2020-06-20 05:47:57"
358,27,0,0,15,12,17,7,11,18,30,20,5,"2020-06-20 05:47:57","2020-06-20 05:47:57"
359,16,19,20,24,0,0,7,30,0,19,14,16,"2020-06-20 05:47:57","2020-06-20 05:47:57"
360,6,0,0,15,0,0,18,9,30,8,26,8,"2020-06-20 05:47:57","2020-06-20 05:47:57"
361,9,0,0,17,0,0,17,12,17,16,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
362,18,24,6,13,0,0,17,5,4,14,4,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
363,27,29,18,3,0,0,23,20,10,16,0,13,"2020-06-20 05:47:57","2020-06-20 05:47:57"
364,21,5,14,27,0,0,25,2,20,17,24,12,"2020-06-20 05:47:57","2020-06-20 05:47:57"
365,30,0,0,24,0,0,28,8,7,28,29,4,"2020-06-20 05:47:57","2020-06-20 05:47:57"
366,19,0,0,28,0,0,11,30,2,23,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
367,8,12,10,23,15,8,25,19,1,9,23,14,"2020-06-20 05:47:57","2020-06-20 05:47:57"
368,7,0,0,23,0,0,19,24,19,11,21,25,"2020-06-20 05:47:57","2020-06-20 05:47:57"
369,30,21,21,22,0,0,24,9,0,0,7,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
370,30,0,0,2,0,0,7,3,0,23,8,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
371,3,8,10,13,12,23,11,26,19,30,20,10,"2020-06-20 05:47:57","2020-06-20 05:47:57"
372,8,0,0,29,25,11,29,11,1,16,17,10,"2020-06-20 05:47:57","2020-06-20 05:47:57"
373,20,14,10,19,0,0,20,11,0,26,0,0,"2020-06-20 05:47:57","2020-06-20 05:47:57"
374,5,0,0,27,3,7,28,2,5,27,29,7,"2020-06-20 05:47:58","2020-06-20 05:47:58"
375,3,0,0,4,9,19,19,8,1,22,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
376,3,0,0,3,0,0,10,10,16,21,18,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
377,24,4,10,23,0,0,15,2,30,0,11,13,"2020-06-20 05:47:58","2020-06-20 05:47:58"
378,29,0,0,14,19,17,9,19,30,0,20,16,"2020-06-20 05:47:58","2020-06-20 05:47:58"
379,29,12,14,28,12,25,18,28,0,28,29,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
380,2,3,11,15,0,0,18,26,0,8,25,4,"2020-06-20 05:47:58","2020-06-20 05:47:58"
381,28,0,0,2,17,24,13,7,22,5,13,6,"2020-06-20 05:47:58","2020-06-20 05:47:58"
382,18,0,0,3,0,0,29,29,3,26,28,27,"2020-06-20 05:47:58","2020-06-20 05:47:58"
383,13,4,5,20,29,10,6,3,0,20,20,15,"2020-06-20 05:47:58","2020-06-20 05:47:58"
384,23,30,7,12,0,0,23,16,0,29,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
385,11,0,0,30,0,0,12,10,12,16,14,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
386,30,0,0,22,0,0,1,28,0,19,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
387,15,11,15,23,0,0,19,28,20,0,20,15,"2020-06-20 05:47:58","2020-06-20 05:47:58"
388,10,0,0,26,0,0,25,14,15,4,1,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
389,24,30,1,22,28,12,21,6,11,29,0,11,"2020-06-20 05:47:58","2020-06-20 05:47:58"
390,14,0,0,6,1,10,16,26,0,25,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
391,22,0,0,6,0,0,24,19,7,10,14,17,"2020-06-20 05:47:58","2020-06-20 05:47:58"
392,5,0,0,13,7,20,15,25,2,28,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
393,16,0,0,16,0,0,22,27,26,27,10,20,"2020-06-20 05:47:58","2020-06-20 05:47:58"
394,1,5,17,8,2,28,29,15,0,11,19,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
395,21,0,0,2,0,0,4,4,23,23,0,18,"2020-06-20 05:47:58","2020-06-20 05:47:58"
396,5,8,27,6,19,7,16,5,20,2,3,23,"2020-06-20 05:47:58","2020-06-20 05:47:58"
397,11,0,0,12,17,11,29,14,2,24,0,12,"2020-06-20 05:47:58","2020-06-20 05:47:58"
398,29,0,0,13,3,3,27,13,0,0,22,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
399,30,0,0,6,0,0,8,7,12,6,20,4,"2020-06-20 05:47:58","2020-06-20 05:47:58"
400,3,10,20,11,22,19,19,16,0,11,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
401,13,0,0,19,0,0,24,23,0,2,17,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
402,14,0,0,25,24,1,20,22,30,24,26,20,"2020-06-20 05:47:58","2020-06-20 05:47:58"
403,23,14,27,1,16,14,30,17,2,30,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
404,19,0,0,5,0,0,8,3,7,0,19,11,"2020-06-20 05:47:58","2020-06-20 05:47:58"
405,11,23,13,1,24,16,25,22,14,8,3,19,"2020-06-20 05:47:58","2020-06-20 05:47:58"
406,24,0,0,7,7,22,27,14,14,15,22,29,"2020-06-20 05:47:58","2020-06-20 05:47:58"
407,16,0,0,4,25,1,17,27,6,23,0,5,"2020-06-20 05:47:58","2020-06-20 05:47:58"
408,8,26,8,7,0,0,18,3,0,0,14,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
409,8,8,28,15,0,0,15,23,4,5,6,28,"2020-06-20 05:47:58","2020-06-20 05:47:58"
410,14,4,21,29,9,29,20,7,0,5,20,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
411,3,3,13,20,29,17,30,3,24,19,13,2,"2020-06-20 05:47:58","2020-06-20 05:47:58"
412,4,0,0,22,1,15,1,8,29,22,0,6,"2020-06-20 05:47:58","2020-06-20 05:47:58"
413,12,23,7,3,1,3,7,25,2,19,12,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
414,18,29,27,30,1,27,2,24,0,0,10,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
415,17,0,0,11,20,8,11,10,0,1,3,22,"2020-06-20 05:47:58","2020-06-20 05:47:58"
416,30,0,0,24,13,26,4,8,0,6,17,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
417,1,4,23,14,9,18,2,1,16,5,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
418,21,0,0,26,0,0,12,3,3,0,22,4,"2020-06-20 05:47:58","2020-06-20 05:47:58"
419,6,0,0,13,0,0,26,10,0,0,21,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
420,8,0,0,30,0,0,30,29,23,18,17,30,"2020-06-20 05:47:58","2020-06-20 05:47:58"
421,7,0,0,25,0,0,1,26,29,26,0,21,"2020-06-20 05:47:58","2020-06-20 05:47:58"
422,13,0,0,12,24,8,24,20,0,0,25,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
423,11,0,0,27,0,0,2,6,0,15,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
424,1,9,9,28,23,28,6,20,0,21,2,14,"2020-06-20 05:47:58","2020-06-20 05:47:58"
425,15,13,18,14,0,0,17,19,8,0,18,10,"2020-06-20 05:47:58","2020-06-20 05:47:58"
426,14,24,3,15,0,0,10,1,0,15,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
427,3,0,0,3,7,24,4,26,0,22,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
428,16,0,0,20,0,0,12,19,15,1,1,24,"2020-06-20 05:47:58","2020-06-20 05:47:58"
429,27,0,0,2,0,0,17,30,0,10,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
430,6,0,0,7,0,0,19,18,0,0,10,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
431,23,0,0,2,0,0,26,1,0,0,14,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
432,5,0,0,16,0,0,14,30,7,3,0,1,"2020-06-20 05:47:58","2020-06-20 05:47:58"
433,20,20,26,1,0,0,8,11,11,9,29,29,"2020-06-20 05:47:58","2020-06-20 05:47:58"
434,7,0,0,10,0,0,4,19,18,0,4,2,"2020-06-20 05:47:58","2020-06-20 05:47:58"
435,7,0,0,13,0,0,10,18,5,16,5,29,"2020-06-20 05:47:58","2020-06-20 05:47:58"
436,4,0,0,26,1,29,7,26,0,17,19,19,"2020-06-20 05:47:58","2020-06-20 05:47:58"
437,12,29,17,8,0,0,2,30,23,18,6,23,"2020-06-20 05:47:58","2020-06-20 05:47:58"
438,18,27,26,24,0,0,18,23,15,28,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
439,29,26,21,17,0,0,26,12,7,15,28,26,"2020-06-20 05:47:58","2020-06-20 05:47:58"
440,9,21,4,29,30,19,27,13,13,11,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
441,21,0,0,4,7,11,19,11,0,9,4,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
442,18,24,10,11,3,30,20,12,28,25,25,6,"2020-06-20 05:47:58","2020-06-20 05:47:58"
443,3,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
444,17,0,0,7,20,14,7,1,11,0,15,2,"2020-06-20 05:47:58","2020-06-20 05:47:58"
445,23,0,0,24,6,4,6,28,17,20,10,16,"2020-06-20 05:47:58","2020-06-20 05:47:58"
446,20,24,24,11,4,16,27,4,0,7,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
447,22,0,0,23,7,27,30,4,18,27,0,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
448,24,0,0,2,9,22,6,26,0,20,13,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
449,18,9,12,7,28,15,26,2,25,6,10,23,"2020-06-20 05:47:58","2020-06-20 05:47:58"
450,13,0,0,28,8,23,4,6,0,18,8,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
451,3,0,0,26,25,26,3,17,22,2,21,0,"2020-06-20 05:47:58","2020-06-20 05:47:58"
452,15,5,8,30,0,0,28,3,29,21,22,2,"2020-06-20 05:47:59","2020-06-20 05:47:59"
453,19,0,0,3,0,0,22,29,6,15,15,1,"2020-06-20 05:47:59","2020-06-20 05:47:59"
454,26,0,0,4,0,0,27,20,26,4,15,7,"2020-06-20 05:47:59","2020-06-20 05:47:59"
455,3,0,0,20,0,0,10,8,8,6,0,11,"2020-06-20 05:47:59","2020-06-20 05:47:59"
456,9,17,23,23,0,0,10,8,4,14,17,3,"2020-06-20 05:47:59","2020-06-20 05:47:59"
457,10,0,0,30,12,17,15,26,7,27,0,22,"2020-06-20 05:47:59","2020-06-20 05:47:59"
458,21,22,24,22,7,1,15,17,27,7,6,15,"2020-06-20 05:47:59","2020-06-20 05:47:59"
459,22,0,0,10,0,0,14,21,15,3,25,10,"2020-06-20 05:47:59","2020-06-20 05:47:59"
460,28,0,0,15,7,7,4,19,0,9,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
461,6,0,0,28,10,3,24,15,0,0,19,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
462,10,0,0,3,11,16,9,15,27,0,29,13,"2020-06-20 05:47:59","2020-06-20 05:47:59"
463,5,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
464,8,0,0,21,0,0,18,9,24,7,0,14,"2020-06-20 05:47:59","2020-06-20 05:47:59"
465,30,26,14,22,0,0,29,6,4,1,26,30,"2020-06-20 05:47:59","2020-06-20 05:47:59"
466,2,22,12,1,19,8,14,24,0,12,6,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
467,23,19,28,17,0,0,11,5,7,23,1,30,"2020-06-20 05:47:59","2020-06-20 05:47:59"
468,21,8,4,29,19,28,25,16,0,1,10,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
469,24,10,8,30,17,25,4,4,0,0,17,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
470,1,0,0,23,29,13,24,17,8,25,3,23,"2020-06-20 05:47:59","2020-06-20 05:47:59"
471,26,0,0,27,0,0,26,13,0,0,27,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
472,22,0,0,22,21,23,13,8,0,1,7,5,"2020-06-20 05:47:59","2020-06-20 05:47:59"
473,23,4,4,5,6,18,20,14,3,20,27,6,"2020-06-20 05:47:59","2020-06-20 05:47:59"
474,21,28,16,24,13,29,4,5,25,5,16,5,"2020-06-20 05:47:59","2020-06-20 05:47:59"
475,3,22,22,16,3,30,17,11,0,6,30,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
476,6,0,0,20,0,0,21,1,22,30,27,17,"2020-06-20 05:47:59","2020-06-20 05:47:59"
477,8,0,0,30,20,12,5,5,0,4,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
478,30,0,0,12,0,0,10,25,3,11,28,30,"2020-06-20 05:47:59","2020-06-20 05:47:59"
479,19,0,0,20,28,26,13,23,21,21,10,8,"2020-06-20 05:47:59","2020-06-20 05:47:59"
480,28,4,8,18,6,16,30,17,9,24,0,3,"2020-06-20 05:47:59","2020-06-20 05:47:59"
481,5,0,0,11,14,13,13,10,5,1,18,14,"2020-06-20 05:47:59","2020-06-20 05:47:59"
482,23,26,18,11,0,0,25,5,0,0,1,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
483,6,1,30,21,14,17,27,12,0,0,8,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
484,2,18,28,27,0,0,18,13,6,1,27,11,"2020-06-20 05:47:59","2020-06-20 05:47:59"
485,15,2,2,17,23,22,11,23,0,19,15,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
486,17,0,0,9,0,0,7,10,0,4,18,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
487,15,0,0,24,20,22,19,2,0,0,25,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
488,11,17,25,25,28,26,16,22,24,4,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
489,22,0,0,27,2,10,24,13,3,5,6,4,"2020-06-20 05:47:59","2020-06-20 05:47:59"
490,12,30,5,21,0,0,2,18,25,23,30,27,"2020-06-20 05:47:59","2020-06-20 05:47:59"
491,13,0,0,28,0,0,9,5,7,12,29,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
492,25,0,0,16,7,30,5,5,28,6,23,1,"2020-06-20 05:47:59","2020-06-20 05:47:59"
493,24,26,4,17,30,30,10,28,5,29,7,6,"2020-06-20 05:47:59","2020-06-20 05:47:59"
494,23,0,0,14,0,0,18,29,0,14,16,19,"2020-06-20 05:47:59","2020-06-20 05:47:59"
495,23,0,0,10,28,17,9,28,13,8,27,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
496,18,0,0,26,0,0,30,6,6,11,21,8,"2020-06-20 05:47:59","2020-06-20 05:47:59"
497,22,19,30,25,1,17,15,3,21,0,6,17,"2020-06-20 05:47:59","2020-06-20 05:47:59"
498,27,6,5,1,0,0,7,29,4,0,29,30,"2020-06-20 05:47:59","2020-06-20 05:47:59"
499,29,0,0,28,0,0,16,30,0,4,12,9,"2020-06-20 05:47:59","2020-06-20 05:47:59"
500,25,23,23,25,12,14,3,3,17,4,24,17,"2020-06-20 05:47:59","2020-06-20 05:47:59"
501,11,0,0,23,10,10,6,18,0,13,19,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
502,3,13,18,15,19,9,17,27,2,9,15,20,"2020-06-20 05:47:59","2020-06-20 05:47:59"
503,21,21,16,27,0,0,4,1,6,27,29,8,"2020-06-20 05:47:59","2020-06-20 05:47:59"
504,13,13,5,4,11,8,9,25,20,10,15,25,"2020-06-20 05:47:59","2020-06-20 05:47:59"
505,30,0,0,22,20,9,26,27,11,3,1,30,"2020-06-20 05:47:59","2020-06-20 05:47:59"
506,5,0,0,23,0,0,3,26,29,2,2,28,"2020-06-20 05:47:59","2020-06-20 05:47:59"
507,30,0,0,3,0,0,10,27,0,27,18,29,"2020-06-20 05:47:59","2020-06-20 05:47:59"
508,12,0,0,10,0,0,20,27,0,0,18,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
509,28,0,0,2,6,7,1,20,25,16,8,4,"2020-06-20 05:47:59","2020-06-20 05:47:59"
510,13,0,0,2,18,4,17,11,0,0,24,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
511,1,0,0,25,0,0,30,3,30,15,9,13,"2020-06-20 05:47:59","2020-06-20 05:47:59"
512,28,20,17,15,0,0,13,9,23,29,15,26,"2020-06-20 05:47:59","2020-06-20 05:47:59"
513,2,0,0,11,0,0,8,7,0,19,11,11,"2020-06-20 05:47:59","2020-06-20 05:47:59"
514,3,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
515,12,2,22,26,28,19,14,9,0,27,0,0,"2020-06-20 05:47:59","2020-06-20 05:47:59"
